test_seti,id,zorluk,kategori,soru,beklenen_kaynak,dokumanda_var_mi,cevap,referans_cevaplar,em_score,em_soft_score,f1_score,precision,recall,rouge_l,semantic_sim,retrieval_match,retrieval_sira,siniflandirma,referans_var_mi,sure_sn
test_2,59,Zor,Zor,"exactAddressPublic:false ayarı ile serviceArea alanındaki genel bölge bilgisi (ör. 'Yüreğir, Adana') arasındaki tasarım kararı, gizlilik (privacy-by-design) ilkesini nasıl yansıtmaktadır?",728_profiles.json,Evet,"Gizlilik ilkelerini yansıtmak için, exactAddressPublic:False ayarı ile hizmet alanının (serviceArea) belirli bir adres yerine genel bir bölge adı (örneğin 'Yüreğir, Adana') kullanılması, kişisel bilgilerin korunmasına yardımcı olur. Bu, kullanıcıların konumunu belirginleştirmekten kaçınmalarına ve gerekli olan genel bölge bilgisini sağlar. Bu yaklaşım, gizlilik ve güvenliği ön planda tutar.","exactAddressPublic: false ayarı ile birlikte sadece ilçe/il düzeyinde (serviceArea) genel bölge bilgisi paylaşılması, kullanıcıların genel lokasyonu görmesine izin verirken açık/tam adres gibi hassas ve tanımlayıcı bilgileri gizleyen bilinçli bir gizlilik tasarımı (privacy-by-design) örneğidir. | exactAddressPublic: false ile tam adres gizlenirken sadece ilçe/il düzeyinde serviceArea sunulması, kullanıcı gizliliğini koruyan bilinçli bir privacy-by-design (tasarımdan gelen gizlilik) yaklaşımıdır. | Tam adres gibi hassas veriyi gizleyip sadece ilçe/il düzeyinde genel konum vererek gizliliği (privacy-by-design) korur.",0.0,0.0,29.2,27.1,31.7,22.5,83.2,Evet,1,TP,Evet,40.07
test_2,60,Zor,Zor,Profillerin deneyim yıllarını (experience.years) bir histogramla görselleştirdiğinizde veri setindeki deneyim dağılımı nasıl bir eğilim göstermektedir?,728_profiles.json,Evet,"Profillerin deneyim yıllarını bir histogramla görselleştirdiğinizde, deneyim süresi 9-10 yıl arasındaki profiller en yüksek frekansa sahipken, 19 yıl deneyimli profiller ikincil maksimuma sahip bir dağılım göstermektedir. Deneyim süresi 20 ve üzerinde olanlar az sayıda gözüküyor.",Deneyim yılları 2 ile 22 yıl arasında değişmektedir; dağılım nispeten düzgün/üniformdur (her yıl için yaklaşık 26-42 profil) ve belirgin bir çan eğrisi yoktur (deneyim yılları sistematik olarak eşit dağıtılmıştır). Ayrıca profil türleri 599 'individual' ve 129 'business' olmak üzere iki değer alır. | Deneyim yılları 2-22 arasında düzgün/üniform bir dağılım göstermektedir (yıl başına ~26-42 profil) ve belirgin bir tepe/çan eğrisi bulunmamaktadır. | 2 ile 22 yıl arasında üniform (düzgün) dağılım sergiler; her yıl için yaklaşık 26-42 profil yer alır.,0.0,0.0,25.4,21.6,30.8,19.0,80.8,Evet,1,TP,Evet,128.15
test_3,61,Kolay,Kolay,Fourier dönüşümünün ileri yöndeki (forward) tanımı X(jω) hangi integral ile verilir?,lsarSist-H8_FourierTransform.pdf,Evet,-∞ x(t)e^(-jωt) dt,"X(jω) = ∫₋∞^∞ x(t)e^(-jωt) dt. Zaman domenindeki x(t) işareti, tüm t değerleri üzerinden e^(-jωt) ile çarpılıp integre edilerek frekans domenindeki karşılığı elde edilir. | X(jω) = ∫ x(t) e^{-jωt} dt (-∞ ile +∞ aralığında) | X(jω) = ∫_{-\infty}^{\infty} x(t) e^{-j\omega t} dt | X(jω) = integral(-inf, inf) x(t) e^(-jωt) dt",0.0,0.0,66.7,87.5,53.8,66.7,80.6,Evet,1,TP,Evet,27.21
test_3,62,Kolay,Kolay,Ters Fourier dönüşümü (inverse direction) formülünde 1/2π çarpanı nerede yer alır?,lsarSist-H8_FourierTransform.pdf,Evet,1/2π çarpanı ters Fourier dönüşümü formülünde yer almaz.,Ters dönüşüm: x(t) = (1/2π) ∫₋∞^∞ X(jω)e^(jωt) dω. 1/2π çarpanı integralin önünde yer alır; bunun nedeni ω'nın frekans (rad/s) cinsinden olması ve dönüşümün simetrisini korumak için gereken normalizasyondur. | Ters dönüşüm integralinin başında (x(t) = (1/2π) ∫ X(jω) e^{jωt} dω) yer alır. | İntegralin önünde çarpan olarak yer alır: 1/(2π). | Ters Fourier dönüşümünde integralin önündedir.,0.0,0.0,42.1,40.0,44.4,31.6,66.7,Evet,1,TP,Evet,25.44
test_3,63,Kolay,Kolay,x(t)=e^{-at}u(t) nedensel üstel işaretinin Fourier dönüşümü hangi koşul altında (Re{a}>0) X(jω)=1/(a+jω) olarak bulunur?,lsarSist-H8_FourierTransform.pdf,Evet,Bu bilgi dokümanlarda bulunamadı.,x(t)=e^(-at)u(t) için X(jω) = ∫₀^∞ e^(-(a+jω)t) dt integrali hesaplanır. Üst sınırda (t→∞) e^(-at)e^(-jωt) teriminin sıfıra gitmesi için Re{a}>0 gereklidir; bu durumda sonuç X(jω)=1/(a+jω) olur. Aksi halde (Re{a}≤0) integral ıraksar ve dönüşüm mevcut olmaz. | Re{a} > 0 koşulu altında | Re{a} > 0 | Re(a) > 0 olduğunda | a'nın reel kısmı sıfırdan büyük olduğunda (Re{a} > 0).,0.0,0.0,2.7,25.0,1.4,2.7,42.8,Evet,1,FN,Evet,30.85
test_3,64,Kolay,Kolay,Analiz (analysis) ve sentez (synthesis) işlemleri Fourier dönüşümü bağlamında nasıl tanımlanmıştır?,lsarSist-H8_FourierTransform.pdf,Evet,"Analiz işlemi, sinyal x(t)'in spektral bilgilerini çıkarır; sentez işlemi ise sinyalın zaman alandaki formunu eski spektral bilgilere göre oluşturur.","Analiz: x(t) zaman domeni işaretinden X(jω) frekans/spektrum bilgisinin çıkarılması işlemidir (ileri dönüşüm). Sentez: X(jω) spektral bilgisinden x(t) zaman domeni işaretinin yeniden oluşturulmasıdır (ters dönüşüm). | Analiz (Analysis), x(t) işaretinden spektrum bilgisini çıkarır; Sentez (Synthesis) ise spektral bilgiden zaman bölgesi işaretini x(t) yeniden oluşturur. | Analiz: frekans spektrumunu çıkarır; Sentez: spektrumdan zaman işaretini oluşturur.",0.0,0.0,43.9,42.9,45.0,39.0,87.4,Evet,1,TP,Evet,25.86
test_3,65,Kolay,Kolay,F{1}=2πδ(ω) eşitliği hangi özellikten (Dirac delta'nın sifting property'si) yararlanılarak elde edilmiştir?,lsarSist-H8_FourierTransform.pdf,Evet,Dirac delta'nın sifting property'sinden kullanılarak elde edilmiştir.,"Dirac delta fonksiyonunun sifting (eleme) özelliği kullanılmıştır: ∫ δ(t-t₀)f(t)dt = f(t₀). Bu özellik, F{1} hesabında ters dönüşüm integralinin bir Dirac delta ile eşleştirilmesini sağlayarak F{1}=2πδ(ω) sonucuna ulaştırır. | Dirac delta'nın sifting (eleme/süzme) özelliği ve ters Fourier dönüşümünün doğrusallığından (linearity) yararlanılarak elde edilmiştir. | Sifting property ve doğrusallık (linearity) özelliklerinden.",0.0,0.0,46.2,66.7,35.3,46.2,85.7,Evet,1,TP,Evet,30.26
test_3,66,Kolay,Kolay,"Bir x(t) işaretinin Fourier dönüşümünün var olabilmesi için gerekli üç koşuldan biri olan ""mutlak integrallenebilirlik"" ne anlama gelir?",lsarSist-H8_FourierTransform.pdf,Evet,"Bir x(t) işaretinin Fourier dönüşümünün var olabilmesi için mutlak integrallenebilirlik, x(t) işaretinin her zaman sınırlıdır ve toplamının sonsuz olmaması anlamına gelir.",Mutlak integrallenebilirlik: ∫₋∞^∞ |x(t)| dt integralinin sonlu (yakınsak) bir değer vermesi anlamına gelir; yani işaretin genliğinin zaman boyunca toplamı sınırlıdır. Bu koşul sağlanmazsa Fourier dönüşüm integrali ıraksayabilir. | ∫ |x(t)| dt < ∞ olması (işaretin -∞ ile +∞ arasındaki mutlak alanının sonlu olması) anlamına gelir. | İşaretin mutlak değerinin integralinin sonlu olmasıdır: ∫|x(t)|dt < ∞.,0.0,0.0,38.5,43.5,34.5,23.8,79.8,Evet,1,TP,Evet,34.64
test_3,67,Kolay,Kolay,"cos(t), sin(t) ve u(t) işaretleri neden klasik Fourier dönüşüm koşullarını sağlamaz?",lsarSist-H8_FourierTransform.pdf,Evet,"cos(t), sin(t) ve u(t) işaretleri klasik Fourier dönüşüm koşullarını sağlamaz çünkü sonsuz süreli-signallar olan bu işaretlerin mutlak değerli integrali sonsuzdur. Bu nedenle, klasik Fourier dönüşüm teoremine uyan fonksiyonlar olarak kabul edilemezler.","cos(t), sin(t) ve u(t) işaretleri sonsuza kadar salınım yaptığı veya sabit kaldığı için mutlak integrallenebilir değildir (∫|x(t)|dt sonsuza gider); bu nedenle klasik Fourier dönüşümü koşullarını sağlamazlar. Bunlar için dönüşüm, Dirac delta fonksiyonları kullanılarak genelleştirilmiş biçimde tanımlanır. | Mutlak integrallenebilir olmadıkları (integralleri sonlu olmadığı, ∫|x(t)|dt = ∞ olduğu) için klasik Fourier dönüşüm koşullarını sağlamazlar. | Mutlak integrallenebilirlik koşulunu sağlamazlar (alanları sonsuzdur).",0.0,0.0,38.5,41.7,35.7,35.9,86.5,Evet,1,TP,Evet,30.73
test_3,68,Orta,Orta,"x(t) işaretinin Fourier dönüşümünün var olması için gereken üç koşulu (single-valued, piecewise continuous, absolutely integrable) birlikte açıklayınız.",lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşümünün var olması için x(t) işaretinin üç koşulu şöyledir: tek değerli olması, parçalı sürekli olması ve mutlak entegre edilebilir olması. Bu koşulların tümü karşılandığında Fourier dönüşümünün var olduğunu söyleyebiliriz.","Üç koşul birlikte: (1) x(t) herhangi bir sonlu zaman aralığında tek değerli olmalı ve sonlu sayıda maksimum-minimuma sahip olmalı; (2) x(t) parçalı süreklidir, yani sonlu zaman aralığında sonlu sayıda süreksizlik noktası olmalı; (3) x(t) mutlak integrallenebilir olmalıdır (∫|x(t)|dt < ∞). Bu üç koşul (Dirichlet koşulları), bir işaretin klasik anlamda Fourier dönüşümünün var olabilmesi için yeterlidir. | 1. Tek değerli (single-valued) olması ve sonlu maksimum/minimuma sahip olması, 2. Parçalı sürekli (piecewise continuous, sonlu sayıda süreksizliğe sahip) olması, 3. Mutlak integrallenebilir (∫ |x(t)| dt < ∞) olmasıdır. | Tek değerli olma, parçalı sürekli olma ve mutlak integrallenebilir olma (Dirichlet) koşullarıdır.",0.0,0.0,34.4,35.5,33.3,27.9,87.1,Evet,1,TP,Evet,29.72
test_3,69,Orta,Orta,rect(t/τ) işaretinin Fourier dönüşümünün sinc fonksiyonu ile ifade edilme süreci nasıl gerçekleşir?,lsarSist-H8_FourierTransform.pdf,Evet,"rect(t/τ) işaretinin Fourier dönüşümü sinc fonksiyonu ile ifade edilme süreci, duality özelliği kullanılarak gerçekleştirilir. Bu özellik, rect(t/τ) işaretinin Fourier dönüşümünün 2π ile çarpmalı olarak  sinc(-ω/τ) ifadesine karşılık geldiğini gösterir. Bu nedenle, rect(t/τ)  2π sinc(ωτ/2) ilişkisi elde edilir. Cevabı vermek gerekirse: rect(t/τ)  2π sinc(ωτ/2)","rect(t/τ) fonksiyonunun Fourier dönüşümü, tanım integralinde sınırların -τ/2 ile τ/2 arasına indirgenmesiyle hesaplanır: ∫₋τ/2^τ/2 e^(-jωt) dt. Bu integral (e^(-jωτ/2) - e^(jωτ/2))/(-jω) şeklinde çözülür, sin fonksiyonu cinsinden düzenlenip τ ile çarpılarak τ·sinc(ωτ/2) biçimine getirilir. | -τ/2 ile τ/2 arasında e^{-jωt} integralinin alınmasıyla (2/ω)sin(ωτ/2) elde edilir ve bu terim τ sinc(ωτ / 2π) veya τ sinc(ωτ/2) biçiminde yazılır. | İntegral sınırları -τ/2 ile τ/2 alınarak çözülür ve τ sinc(ωτ/2) elde edilir.",0.0,0.0,42.2,33.8,56.1,29.5,83.5,Evet,1,TP,Evet,31.6
test_3,70,Orta,Orta,cos(ω0t) işaretinin Fourier dönüşümünün π[δ(ω-ω0)+δ(ω+ω0)] biçiminde elde edilme adımları nelerdir?,lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşümünün elde edilme adımları şöyledir: cos(ω0t) ifadesini kompleks üstel fonksiyonlar olarak yazarak, \(\frac{1}{2} e^{j\omega_0t} + \frac{1}{2} e^{-j\omega_0t}\) formunda yazılır ve bu ifadeye Fourier dönüşümünü uygularak \(\pi[\delta(\omega-\omega_0) + \delta(\omega+\omega_0)]\) şeklinde elde edilir.",cos(ω0t) önce Euler formülüyle (e^(jω0t)+e^(-jω0t))/2 olarak yazılır. F{1}=2πδ(ω) sonucu ve frekans-kaydırma özelliği kullanılarak her bir üstel terimin dönüşümü δ(ω∓ω0) olarak bulunur; toplamda X(jω)=π[δ(ω-ω0)+δ(ω+ω0)] elde edilir. | cos(ω0t) = (1/2)(e^{jω0t} + e^{-jω0t}) Euler açılımı yapılır; her iki üstel terime Fourier dönüşümü (2π δ(ω±ω0)) uygulanarak π[δ(ω-ω0) + δ(ω+ω0)] elde edilir. | Euler formülü ile (e^{jω0t}+e^{-jω0t})/2 şeklinde açılır ve Dirac delta çiftleri uygulanır.,0.0,0.0,35.8,29.2,46.3,34.0,85.7,Evet,1,TP,Evet,29.53
test_3,71,Orta,Orta,Nedensel üstel işaretin Fourier dönüşümü türetilirken lim(t→∞) e^{-at}e^{-jωt} teriminin sıfıra gitmesi neden Re{a}>0 koşuluna bağlıdır?,lsarSist-H8_FourierTransform.pdf,Evet,"Re{a} > 0 koşuluna bağlı çünkü a + jω teriminin reel kısmı pozitif olduğunda, e^(-at) terimi sonsuz zaman boyunca azalır ve sıfıra yaklaşırlar. Bu, Fourier dönüşümünün converge etmesini sağlar. Eğer Re{a} ≤ 0 olursa, e^(-at) terimi sabit veya artan kalabilir ve integral converge etmez.","Re{a}>0 olduğunda e^(-at) terimi t→∞ giderken üstel olarak sıfıra yaklaşır (decay); e^(-jωt) terimi ise sadece salınım yapar (oscillates), genliğini değiştirmez. Bu nedenle çarpımın limiti, decay eden e^(-at) teriminin baskınlığıyla sıfıra gider; Re{a}≤0 olsaydı terim sönmez veya büyürdü. | e^{-at} ifadesinin genliği e^{-Re{a}t} terimine bağlıdır; t sonsuza giderken bu terimin sıfıra sönümlenmesi (decay) yalnızca Re{a} > 0 olduğunda gerçekleşir. | Re{a} > 0 olduğunda e^{-Re{a}t} terimi t sonsuza giderken sıfıra yakınsar.",0.0,0.0,41.5,41.5,41.5,35.1,75.7,Evet,1,TP,Evet,33.76
test_3,72,Orta,Orta,X(jω)=1/(a+jω) ifadesinin genlik-faz (magnitude-phase) formu nasıl elde edilir?,lsarSist-H8_FourierTransform.pdf,Evet,"X(jω) = 1/(a+jω) ifadesinin genlik-faz formu: 1/X(jω) = a + jω
Re{a} > 0 olduğunda genlik faz formu: 1 1 1
X(jω) = = = a + jω Re{a}2 + (ω+Im{a})2 faz açısı: ÐX(jω) = −tan⁻¹((ω+Im{a}) / Re{a})","X(jω)=1/(a+jω) ifadesi karmaşık sayı formunda olduğundan, genlik |X(jω)|=1/|a+jω| paydanın modülü alınarak, faz ise ∠X(jω)=∠1-∠(a+jω) şeklinde payın ve paydanın açılarının farkı alınarak elde edilir. | Genlik |X(jω)| = 1 / √(Re{a}² + (ω+Im{a})²), Faz ∠X(jω) = -tan^{-1}((ω+Im{a}) / Re{a}) olarak elde edilir. | |X(jω)| = 1/√(Re{a}^2 + (ω+Im{a})^2) ve ∠X(jω) = -arctan((ω+Im{a})/Re{a}).",0.0,0.0,60.9,49.3,79.5,57.9,87.3,Evet,1,TP,Evet,31.96
test_3,73,Orta,Orta,Nedensel üstel işaretin Fourier dönüşümünün faz açısı ∠X(jω) hangi ifade ile hesaplanır?,lsarSist-H8_FourierTransform.pdf,Evet,-atan((ω+Im{a})/Re{a}),"∠X(jω) = -tan⁻¹((ω+Im{a})/Re{a}) ifadesiyle hesaplanır; bu, a+jω karmaşık sayısının açısının negatifidir (çünkü pay 1 gerçel sayıdır, açısı sıfırdır). | ∠X(jω) = -tan^{-1}((ω + Im{a}) / Re{a}) (veya a reel ve 1 ise -tan^{-1}(ω)) | -tan^{-1}((ω+Im{a})/Re{a}) | -arctan(ω/a)",0.0,0.0,80.0,92.3,70.6,80.0,85.5,Evet,1,TP,Evet,32.48
test_3,74,Orta,Orta,"Fourier dönüşümünün ""memoryless"", ""causal"" ve ""linear"" sistem özellikleriyle ilişkisi nasıl açıklanmıştır?",lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşümünün ""memoryless"" özelliğiyle ilgili olarak, actually requires infinite memory denildiği belirtilmiştir. ""Causal"" özelliği de doğrudan belirtilmiştir. ""Linear"" özelliği ise doğrudan belirtilmiştir.","Fourier dönüşümü memoryless bir işlem gibi görünse de aslında tüm zaman ekseni üzerinden integral aldığı için sonsuz belleğe ihtiyaç duyar; nedenseldir çünkü sadece geçmiş ve şimdiki zaman bilgisini (t'nin tüm değerlerini, kavramsal olarak) kullanır; doğrusaldır çünkü toplama ve sabitle çarpma işlemlerini korur; ancak zamanla değişmezlik (time-invariant) kavramı doğrudan uygulanabilir değildir. | Doğrusaldır (Linear: Evet), ancak belleksiz değildir (Memoryless: Hayır, sonsuz bellek gerektirir) ve nedensel değildir (Causal: Hayır). | Linear (Doğrusal) özelliğini sağlar; Memoryless ve Causal özelliklerini sağlamaz.",0.0,0.0,19.4,13.6,33.3,12.9,79.0,Evet,1,TP,Evet,29.13
test_3,75,Orta,Orta,Fourier dönüşümünün bir işaret hakkında ne söylediği ve ne söylemediği (frekans içeriği vs. zaman bilgisi) nasıl özetlenmiştir?,lsarSist-H8_FourierTransform.pdf,Evet,Fourier dönüşümünün bir işaret hakkında frekans içeriğini ölçer ancak zaman bilgisini vermez.,"Fourier dönüşümü bir işaretin hangi frekans bileşenlerini içerdiğini (frekans içeriğini) ölçer, ancak bu frekansların zaman içinde ne zaman meydana geldiğini söylemez — yani zamansal konum bilgisini kaybeder. | İşaretin hangi frekans bileşenlerini (frekans içeriğini) içerdiğini söyler; ancak bu frekansların zaman ekseninde tam olarak ne zaman meydana geldiğini söylemez. | Frekans içeriğini söyler, frekansların hangi zamanda gerçekleştiğini söylemez.",0.0,0.0,42.1,66.7,30.8,42.1,88.2,Evet,1,TP,Evet,31.44
test_3,76,Orta,Orta,Duallik (duality) özelliği ileri ve ters dönüşümlerin benzerliğinden nasıl yararlanmaktadır?,lsarSist-H8_FourierTransform.pdf,Evet,"Duality özelliği, ileri ve ters dönüşümlerin benzerliği sayesinde yeni fonksiyonel ilişkilerin daha kolay şekilde elde edilebilmesine olanak tanır. Örneğin, bir fonksiyonun fourier dönüşümünün tersinin başka bir fonksiyonun dönüşümüne eşit olduğunu hızlıca söyleyebiliriz. Bu, matematiksel analiz ve uygulamalarda zaman ve frekans domenlerinde problem çözmede önemli bir avantaj sağlar.","İleri ve ters dönüşüm formülleri birbirine çok benzer yapıdadır (sadece işaret ve 1/2π çarpanı farklıdır). Bu simetriden yararlanarak, eğer f(t)↔F(ω) biliniyorsa, F(t)↔2πf(-ω) ilişkisi kurulabilir (duallik özelliği). | İleri ve ters dönüşüm integrallerinin form benzerliğinden yararlanarak f(t) ↔ F(ω) ise F(t) ↔ 2π f(-ω) ilişkisini kurar. | f(t) ↔ F(ω) ise F(t) ↔ 2π f(-ω) çiftini oluşturur.",0.0,0.0,14.6,12.8,17.1,9.8,75.8,Evet,1,TP,Evet,36.79
test_3,77,Orta,Orta,rect(t/τ)↔τsinc(ωτ/2) dönüşüm çiftine duallik uygulandığında hangi yeni dönüşüm çifti elde edilir?,lsarSist-H8_FourierTransform.pdf,Evet,τsinc(tτ/2)↔2πrect(ω/τ),rect(t/τ)↔τsinc(ωτ/2) çiftine duallik uygulanınca sinc(t/2)↔2π·rect(-ω/τ) elde edilir; rect(·) çift fonksiyon olduğundan bu sinc(t/2)↔2π·rect(ω/τ) şeklinde sadeleşir. | τ sinc(tτ/2) ↔ 2π rect(ω/τ) | τ sinc(tτ/2) ↔ 2π rect(-ω/τ) = 2π rect(ω/τ) | sinc(t/2) ↔ 2π rect(ω/τ),0.0,0.0,63.2,75.0,54.5,63.2,87.8,Evet,1,TP,Evet,31.78
test_3,78,Orta,Orta,Ölçekleme (scaling) özelliğine göre |a|>1 olduğunda zaman ve frekans eksenlerinde ne tür bir değişim meydana gelir?,lsarSist-H8_FourierTransform.pdf,Evet,"|a| > 1 olduğunda zaman eksenini kompresion yapar, frekans eksenini genişletir.","|a|>1 olduğunda zaman ekseni sıkışır (compress), buna karşılık frekans ekseni genişler (expand). Yani işaret zamanda daha hızlı değişir hale gelirken, spektrumu daha geniş bir frekans bandına yayılır. | Zaman ekseni sıkışır/daralır (compress), frekans ekseni ise genişler (expand). | Zaman ekseninde daralma, frekans ekseninde genişleme meydana gelir.",0.0,0.0,26.3,50.0,17.9,26.3,84.3,Evet,1,TP,Evet,23.55
test_3,79,Orta,Orta,Zaman ekseninde genişleme ile frekans ekseninde daralma (bant genişliği) arasındaki ters orantı nasıl açıklanmıştır?,lsarSist-H8_FourierTransform.pdf,Evet,Bu bilgi dokümanlarda bulunamadı.,"Zaman domenindeki genişlik ile frekans domenindeki genişlik (bant genişliği) ters orantılıdır: f(t) zamanda genişse (yavaş değişiyorsa) spektrumu dardır; f(t) zamanda darsa (hızlı değişiyorsa/ani ise) spektrumu geniştir. Bu, ölçekleme özelliğinin doğal bir sonucudur. | Zaman bölgesindeki süre ile frekans bölgesindeki bant genişliği ters orantılıdır: İşaret zamanda genişledikçe spektrumu daralır, zamanda daraldıkça spektrumu genişler. | f(t) genişledikçe spektrum daralır; f(t) daraldıkça spektrum genişler.",0.0,0.0,5.0,25.0,2.8,5.0,33.5,Evet,1,FN,Evet,31.25
test_3,80,Orta,Orta,Zamanda kaydırma (shifting in time) özelliğine göre bir işaretin gecikmesi Fourier dönüşümünün genliğini mi yoksa fazını mı etkiler?,lsarSist-H8_FourierTransform.pdf,Evet,Fazını etkiler.,"Zamanda kaydırma yalnızca Fourier dönüşümünün fazını etkiler, genliğini (magnitude) değiştirmez. f(t-t0)↔e^(-jωt0)F(ω) ilişkisinde |e^(-jωt0)|=1 olduğundan genlik korunur, faz ise -ωt0 kadar (doğrusal olarak) kayar. | Genliği etkilemez (değiştirmez), yalnızca fazını -ωt0 kadar kaydırarak fazı etkiler. | Yalnızca fazını etkiler (-ωt0 eğimli doğrusal faz ekler), genlik değişmez.",0.0,0.0,30.8,100.0,18.2,30.8,65.1,Evet,1,TP,Evet,24.26
test_3,81,Orta,Orta,Zamanda kaydırma özelliğinin ispatında u=t-t0 değişken dönüşümü nasıl kullanılmıştır?,lsarSist-H8_FourierTransform.pdf,Evet,u = t – t0 değişken dönüşümü ile integralin sınırları değişmez kalmıştır ve yeni integralde -jωt0 faktörü elde edilmiştir. Bu nedenle zamanda kaydırma özelliği ispatı yapılırken integralde -jωt0 eklenerek fourier dönüşümünün fazının etkisi gösterilir.,"u=t-t0 dönüşümü yapıldığında du=dt olur ve integral sınırları değişmez (yine -∞'dan ∞'a). Bu sayede ∫f(t-t0)e^(-jωt)dt integrali, u cinsinden ∫f(u)e^(-jω(u+t0))du = e^(-jωt0)∫f(u)e^(-jωu)du = e^(-jωt0)F(ω) şeklinde sadeleştirilir. | u = t - t0 (t = u + t0, dt = du) dönüşümü uygulanarak e^{-jω(u+t0)} çarpanı e^{-jωt0} e^{-jωu} şeklinde ayrılır ve sabit e^{-jωt0} integralin dışına alınır. | u=t-t0 ve dt=du alınarak e^{-jωt0} çarpanı integral dışına çıkarılır.",0.0,0.0,29.6,22.9,42.1,25.9,67.8,Evet,1,TP,Evet,30.41
test_3,82,Orta,Orta,Zamanda çarpımın frekansta konvolüsyona karşılık geldiği özellik hangi türetme ile gösterilmiştir?,lsarSist-H8_FourierTransform.pdf,Evet,Bu bilgi dokümanlarda bulunamadı.,"y(t)=f(t)cos(ω0t) modülasyon örneğinde, zaman domenindeki çarpımın Fourier dönüşümünün, frekans domeninde bir konvolüsyon integraline karşılık geldiği; y(t)=∫x(τ)(t-τ)dτ türünden bir ilişki üzerinden gösterilmiştir; buradan Y(ω)=(1/2π)[F(ω)*F{cos(ω0t)}] türetilmiştir. | y(t) = f(t)cos(ω0t) işaretinin Fourier dönüşümünde Y(ω) = (1/2π) [F(ω) * (πδ(ω+ω0) + πδ(ω-ω0))] konvolüsyon integrali ve Dirac delta kaydırma özelliği ile gösterilmiştir. | Y(ω) = (1/2π) F(ω) * F{cos(ω0t)} frekans konvolüsyonu türetimiyle gösterilmiştir.",0.0,0.0,0.0,0.0,0.0,0.0,35.4,Hayır,0,FN,Evet,28.63
test_3,83,Orta,Orta,Sinüzoidal genlik modülasyonunda (y(t)=f(t)cos(ω0t)) elde edilen Y(ω) ifadesi F(ω) cinsinden nasıl yazılır?,lsarSist-H8_FourierTransform.pdf,Evet,Y(ω) = ½ F(ω+ω0) + ½ F(ω−ω0),"Y(ω) = (1/2)[F(ω-ω0) + F(ω+ω0)] şeklinde yazılır; yani orijinal spektrum F(ω), ±ω0 etrafına kaydırılmış iki kopyanın toplamı (yarım genlikte) olarak ifade edilir. | Y(ω) = (1/2) F(ω+ω0) + (1/2) F(ω-ω0) | Y(ω) = 0.5 * F(ω+ω0) + 0.5 * F(ω-ω0) | (1/2)[F(ω-ω0) + F(ω+ω0)]",0.0,0.0,60.0,75.0,50.0,60.0,95.8,Evet,1,TP,Evet,34.12
test_3,84,Orta,Orta,Sinüzoidal genlik modülasyonunda demodülasyon (f(t)'nin geri kazanılması) hangi iki adımdan oluşur?,lsarSist-H8_FourierTransform.pdf,Evet,"Demodülasyon, modülasyonun ardından düşük geçiş filtreleme ile f(t)'nin geri kazanılması adımlarından oluşur.","Demodülasyon iki adımdan oluşur: (1) y(t)'nin tekrar cos(ω0t) ile çarpılması (modülasyon), (2) elde edilen sinyalin alçak geçiren filtreden (lowpass filter) geçirilerek yüksek frekans bileşenlerinin (2ω0 civarındaki) elenmesi ve orijinal f(t)'nin geri kazanılması. | Modülasyon (cos(ω0t) ile yeniden çarpma) ve ardından alçak geçiren filtreleme (lowpass filtering) adımlarından oluşur. | Modülasyon ve alçak geçiren filtreleme (lowpass filtering).",0.0,0.0,34.5,35.7,33.3,27.6,85.3,Evet,1,TP,Evet,33.88
test_3,85,Orta,Orta,Frekans-kaydırma özelliğine göre e^{jω0t}f(t) işaretinin Fourier dönüşümü F(ω) cinsinden nasıl ifade edilir?,lsarSist-H8_FourierTransform.pdf,Evet,2π F(ω-ω0),"e^(jω0t)f(t) ↔ F(ω-ω0) ilişkisi geçerlidir; yani zaman domeninde bir üstel ile çarpım, frekans domeninde spektrumun ω0 kadar kaydırılmasına karşılık gelir. | F(ω - ω0) | F(ω-ω0) | 2π F(ω - ω0) | F(ω - ω0) şeklinde frekansta sağa ötelenmiş olarak ifade edilir.",100.0,100.0,100.0,100.0,100.0,100.0,98.3,Evet,1,TP,Evet,31.39
test_3,86,Orta,Orta,cos(ω0t)f(t) işaretinin frekans-kaydırma özelliği kullanılarak elde edilen Fourier dönüşümü hangi iki terimin toplamı şeklindedir?,lsarSist-H8_FourierTransform.pdf,Evet,πF(ω+ω0) + πF(ω-ω0),"cos(ω0t)f(t) için Euler açılımı kullanılarak Fourier dönüşümü (1/2)F(ω-ω0) + (1/2)F(ω+ω0) şeklinde, yani orijinal spektrumun +ω0 ve -ω0'a kaydırılmış iki yarım-genlikli kopyasının toplamı olarak elde edilir. | (1/2) F(ω+ω0) ve (1/2) F(ω-ω0) | (1/2)F(ω-ω0) + (1/2)F(ω+ω0) | 0.5*F(ω+ω0) + 0.5*F(ω-ω0) | (1/2)F(ω+ω0) ile (1/2)F(ω-ω0) terimlerinin toplamıdır.",0.0,0.0,58.3,77.8,46.7,58.3,85.9,Evet,1,TP,Evet,31.22
