test_seti,id,zorluk,kategori,soru,beklenen_kaynak,dokumanda_var_mi,cevap,referans_cevaplar,em_score,em_soft_score,f1_score,precision,recall,rouge_l,semantic_sim,retrieval_match,retrieval_sira,siniflandirma,referans_var_mi,sure_sn
test_2,55,Zor,Zor,"Aynı occupation (örneğin 'Aile Hekimliği Uzmanı') farklı şehirlerdeki profillerde (Özge Taş - Adana, Mert Keskin - Antalya) hangi alanlar (experience.years, appointmentSettings, weeklyAvailability saatleri) profil bazında farklılaştırılmıştır?",728_profiles.json,Evet,"Özge Taş ve Mert Keskin'in profil bazında aşağıdaki alanlar farklılaştırılmıştır: 1. Deneyim Yılı (experience.years): Mert Keskin 13 yıllık deneyimi belirtirken, Özge Taş sadece 3 yıllık deneyime sahip. 2. Randevu Süresi (appointmentSettings.defaultDurationMinutes): Özge Taş'ın varsayılan randevu süresi 20 dakikadır, Mert Keskin'inde de 20 dakika ancak Mert Keskin'inde bazı hizmetlerin süresi 30 dakikadır. 3. İptal Uyarı Süresi (appointmentSettings.cancellationNoticeHours): Özge Taş'ın iptal uyarı süresi 12 saat olduğuna karşın, Mert Keskin'inde bu değeri verilmedi. 4. Haftalık Çalışma Saatları (weeklyAvailability): İki profil de haftalık çalışma saatlarını belirtiyor ancak Mert Keskin'inde Pazartesi ve Salı günlerinin bitiş saati açıkça belirtilmedi. Bu farklılıklar, her profesyonelin kendi çalışma koşullarına ve deneyimlerine göre ayarlanmış olduğunu göstermektedir.","Sabit kalanlar: headline ve hizmet isimleri/açıklama şablonlarıdır. Değişkenler: experience.years (Özge Taş 3 yıl vs Mert Keskin 13 yıl), appointmentSettings (autoApprove, notice ve cancellation saatleri), weeklyAvailability saatleri (09:00-17:00 vs 09:30-18:00), location ve about metnindeki şehir/deneyim bilgileridir. | experience.years (3 vs 13), appointmentSettings (autoApprove ve bildirim saatleri), weeklyAvailability çalışma saatleri (09:00-17:00 vs 09:30-18:00), location ve about metinlerindeki şehir/deneyim alanları profil bazında farklılaştırılmıştır. | Deneyim yılları (experience.years), randevu ayarları (appointmentSettings), haftalık çalışma saatleri (weeklyAvailability), lokasyon ve about metni farklılaştırılmıştır.",0.0,0.0,18.5,12.1,40.0,13.6,74.4,Evet,1,TP,Evet,36.34
test_2,56,Zor,Zor,"schemaVersion 1.1 olarak belirtilmiş olması, veri setinin ileride hangi alanlarda versiyon değişikliğine gidebileceğine dair ne tür bir çıkarım yapılmasına imkan tanır?",728_profiles.json,Evet,"Çıkarımı, `schemaVersion 1.1` olarak belirtilmiş olması, veri setinin gelecekte daha fazla bilgi almak üzere yeni alanlar eklenmesi veya mevcut alanların daha fazla detaylandırılmasına olanak tanır. Bu, teknoloji ve veri bilimi alanında sürekli gelişen ihtiyaçları karşılamak için yeni özelliklerin eklenmesine ve mevcut özelliklerin güncellenmesine izin verebilir.","Gelecekteki versiyon değişikliklerinin: yeni sektör veya mesleklerin eklenmesi, publicContact alanının gerçek verilerle doldurulması, hafta sonu/tatil kurallarının genişletilmesi, profileType için yeni kategorilerin (örn. 'kurum/klinik') eklenmesi gibi yapısal değişikliklerde gerçekleşebileceğini gösterir; schemaVersion bu tür yapısal değişikliklerde artırılır. | Şemanın gelecekte yeni sektör/meslekler ekleme, publicContact'a gerçek bilgiler koyma, hafta sonu kuralları tanımlama veya yeni profil tipleri ekleme gibi yapısal geliştirmelere açık olduğunu ve schemaVersion ile versiyonlanacağını gösterir. | Yeni sektör/meslek eklenmesi, publicContact verileri, hafta sonu kuralları veya yeni profil tipleri eklendiğinde schemaVersion güncellenecektir.",0.0,0.0,16.5,15.2,17.9,13.0,69.3,Evet,1,TP,Evet,26.34
test_2,57,Zor,Zor,"728 profil içinde her sektördeki ortalama meslek (occupation) sayısını bir grafikle gösterdiğinizde, occupationCount/sectorCount oranı sektörler arasında nasıl bir dağılım gösterir?",728_profiles.json,Evet,"728 profil içinde her sektördeki ortalama meslek sayısının 33.09 olduğu ve toplam sektör sayısının 22 olduğu gözlemlendi.occupationCount/sectorCount oranı 1.50 olduğuna göre, bu oranı yansıtmak için bir grafik oluşturabiliriz. Bu grafikte, her sektörün ortalama meslek sayısının 33.09 olduğunu ve bu sayının toplam sektör sayısına (22) göre 1.50 oranında olduğunu gösterecektir.","728 profil arasında hiçbir occupation birden fazla sektörde tekrarlanmaz; her meslek tam olarak tek bir sektöre bağlıdır (91 meslek, 22 sektöre kesin dağılmış, çakışma yoktur). Ortalama oran 91 meslek / 22 sektör ≈ 4.14 meslek/sektördür (çoğu sektörde 4, Sağlık/Spor ve Fitness/Eğitim ve Özel Ders sektörlerinde 5 meslek vardır) ve homojen dağılmıştır. | 91 meslek / 22 sektör ≈ 4.14 meslek/sektör. Hiçbir meslek birden fazla sektörde tekrarlanmaz; 91 meslek 22 sektöre homojen ve çakışmasız olarak dağılmıştır. | 91/22 ≈ 4.14. Her meslek tek bir sektöre bağlıdır, çakışma yoktur ve dağılım dengelidir.",0.0,0.0,22.8,23.2,22.4,15.8,81.2,Evet,1,TP,Evet,28.02
test_2,58,Zor,Zor,"about metin şablonunun ('...olarak X yıllık mesleki deneyimle Y bölgesinde randevulu hizmet veriyorum...') farklı profillerde tekrarlanan yapısı, veri setinin sentetik (template tabanlı) üretim yöntemine dair ne gibi ipuçları vermektedir?",728_profiles.json,Evet,"Bu metin şablonu, veri setinin sentetik üretim yöntemine dair ipuçları vermektedir. Şablon, gerçek kişilere dayalı olmayan bir yapı sunar ve bu nedenle profileCode'daki bilgiyle uyumlu. ""Olarak"" ve ""yıllık"" kelimeleri, deneyim ve bölgeyi genel bir şekilde tanımlamak için kullanıldığından, bu da exactStreetAddressesIncluded: False ile tutarlıdır. Ayrıca, publicContact: Public contact visibility; intentionally no real phone/email ile verilen bilgiyle de uyumludur. Bu nedenle, şablon sentetik verilerin üretildiği bir sistemde oluşturulduğunu göstermektedir.","Bu şablon yapısı ('...olarak X yıllık mesleki deneyimle Y bölgesinde randevulu hizmet veriyorum...') veri setinin prosedürel ve şablon tabanlı (template-based) üretildiğini gösterir: sabit bir cümle iskeletine değişken alanlar (meslek adı, deneyim yılı, bölge) yerleştirilerek 728 farklı ancak yapısal olarak benzer metin üretilmiştir. | Veri setinin şablon tabanlı (template-based) ve prosedürel üretildiğini gösterir; sabit bir cümle kalıbına meslek adı, deneyim yılı ve bölge parametreleri yerleştirilerek 728 metin türetilmiştir. | Prosedürel/şablon tabanlı üretim yöntemini gösterir: Sabit bir metin iskeletine değişken alanlar yerleştirilmiştir.",0.0,0.0,19.1,15.5,25.0,12.4,72.5,Evet,1,TP,Evet,19.88
test_2,59,Zor,Zor,"exactAddressPublic:false ayarı ile serviceArea alanındaki genel bölge bilgisi (ör. 'Yüreğir, Adana') arasındaki tasarım kararı, gizlilik (privacy-by-design) ilkesini nasıl yansıtmaktadır?",728_profiles.json,Evet,"Gizlilik ilkelerini yansıtmak için, `exactAddressPublic: false` ayarı ile `serviceArea` alanında verilen genel bölge bilgisi (ör. 'Yüreğir, Adana') kullanılıyor. Bu, kişisel adres bilgilerinin paylaşılmamasına ve sadece genel lokasyon bilgisinin gösterilmesine olanak sağlar. Bu, kullanıcıların kişisel bilgilerinin korunmasına yardımcı olur ve gizlilikten kaynaklanan endişeleri azaltır. Bu yaklaşım, kullanıcıların daha rahat ve güvenle hizmetleri kullanmalarına olanak sağlar.","exactAddressPublic: false ayarı ile birlikte sadece ilçe/il düzeyinde (serviceArea) genel bölge bilgisi paylaşılması, kullanıcıların genel lokasyonu görmesine izin verirken açık/tam adres gibi hassas ve tanımlayıcı bilgileri gizleyen bilinçli bir gizlilik tasarımı (privacy-by-design) örneğidir. | exactAddressPublic: false ile tam adres gizlenirken sadece ilçe/il düzeyinde serviceArea sunulması, kullanıcı gizliliğini koruyan bilinçli bir privacy-by-design (tasarımdan gelen gizlilik) yaklaşımıdır. | Tam adres gibi hassas veriyi gizleyip sadece ilçe/il düzeyinde genel konum vererek gizliliği (privacy-by-design) korur.",0.0,0.0,29.5,25.9,34.1,21.1,81.4,Evet,1,TP,Evet,33.34
test_2,60,Zor,Zor,Profillerin deneyim yıllarını (experience.years) bir histogramla görselleştirdiğinizde veri setindeki deneyim dağılımı nasıl bir eğilim göstermektedir?,728_profiles.json,Evet,"Profillerin deneyim yıllarını bir histogramla görselleştirdiğinizde, deneyim süresi 9-10 yıl arasındaki profiller en yüksek frekansa sahipken, 19 yıl deneyimli profiller ikincil maksimuma sahip bir dağılım göstermektedir. Deneyim süresi 20 ve üzerinde olanlar az sayıda gözüküyor.",Deneyim yılları 2 ile 22 yıl arasında değişmektedir; dağılım nispeten düzgün/üniformdur (her yıl için yaklaşık 26-42 profil) ve belirgin bir çan eğrisi yoktur (deneyim yılları sistematik olarak eşit dağıtılmıştır). Ayrıca profil türleri 599 'individual' ve 129 'business' olmak üzere iki değer alır. | Deneyim yılları 2-22 arasında düzgün/üniform bir dağılım göstermektedir (yıl başına ~26-42 profil) ve belirgin bir tepe/çan eğrisi bulunmamaktadır. | 2 ile 22 yıl arasında üniform (düzgün) dağılım sergiler; her yıl için yaklaşık 26-42 profil yer alır.,0.0,0.0,25.4,21.6,30.8,19.0,80.8,Evet,1,TP,Evet,96.22
test_3,61,Kolay,Kolay,Fourier dönüşümünün ileri yöndeki (forward) tanımı X(jω) hangi integral ile verilir?,lsarSist-H8_FourierTransform.pdf,Evet,Forward direction: x(t)e^(-jωt) dt'integrali ile verilir.,"X(jω) = ∫₋∞^∞ x(t)e^(-jωt) dt. Zaman domenindeki x(t) işareti, tüm t değerleri üzerinden e^(-jωt) ile çarpılıp integre edilerek frekans domenindeki karşılığı elde edilir. | X(jω) = ∫ x(t) e^{-jωt} dt (-∞ ile +∞ aralığında) | X(jω) = ∫_{-\infty}^{\infty} x(t) e^{-j\omega t} dt | X(jω) = integral(-inf, inf) x(t) e^(-jωt) dt",0.0,0.0,50.0,54.5,46.2,50.0,77.8,Evet,1,TP,Evet,32.06
test_3,62,Kolay,Kolay,Ters Fourier dönüşümü (inverse direction) formülünde 1/2π çarpanı nerede yer alır?,lsarSist-H8_FourierTransform.pdf,Evet,"Ters Fourier dönüşümü formülünde 1/2π çarpanı yer almaz. Çarpan, analiz adımda yer alır.",Ters dönüşüm: x(t) = (1/2π) ∫₋∞^∞ X(jω)e^(jωt) dω. 1/2π çarpanı integralin önünde yer alır; bunun nedeni ω'nın frekans (rad/s) cinsinden olması ve dönüşümün simetrisini korumak için gereken normalizasyondur. | Ters dönüşüm integralinin başında (x(t) = (1/2π) ∫ X(jω) e^{jωt} dω) yer alır. | İntegralin önünde çarpan olarak yer alır: 1/(2π). | Ters Fourier dönüşümünde integralin önündedir.,0.0,0.0,50.0,40.0,66.7,34.3,73.2,Evet,1,TP,Evet,15.42
test_3,63,Kolay,Kolay,x(t)=e^{-at}u(t) nedensel üstel işaretinin Fourier dönüşümü hangi koşul altında (Re{a}>0) X(jω)=1/(a+jω) olarak bulunur?,lsarSist-H8_FourierTransform.pdf,Evet,Re{a} > 0 koşulu altında x(t)=e^{-at}u(t) nedensel üstel işaretinin Fourier dönüşümü X(jω)=1/(a+jω) olarak bulunur.,x(t)=e^(-at)u(t) için X(jω) = ∫₀^∞ e^(-(a+jω)t) dt integrali hesaplanır. Üst sınırda (t→∞) e^(-at)e^(-jωt) teriminin sıfıra gitmesi için Re{a}>0 gereklidir; bu durumda sonuç X(jω)=1/(a+jω) olur. Aksi halde (Re{a}≤0) integral ıraksar ve dönüşüm mevcut olmaz. | Re{a} > 0 koşulu altında | Re{a} > 0 | Re(a) > 0 olduğunda | a'nın reel kısmı sıfırdan büyük olduğunda (Re{a} > 0).,0.0,100.0,45.5,71.9,33.3,35.9,75.8,Evet,1,TP,Evet,27.54
test_3,64,Kolay,Kolay,Analiz (analysis) ve sentez (synthesis) işlemleri Fourier dönüşümü bağlamında nasıl tanımlanmıştır?,lsarSist-H8_FourierTransform.pdf,Evet,"Analiz işlemi, сигнал x(t)'in spektral bilgilerini çıkarır ve bu bilgiler X(jω) olarak yazılır. Sentez işlemi ise X(jω) spektral bilgilerini kullanarak zaman alanda x(t) сигнала oluşturur. Bu tanımlar, bağlamda verilen Continuous-Time Fourier Transform tanımlarına dayanmaktadır.","Analiz: x(t) zaman domeni işaretinden X(jω) frekans/spektrum bilgisinin çıkarılması işlemidir (ileri dönüşüm). Sentez: X(jω) spektral bilgisinden x(t) zaman domeni işaretinin yeniden oluşturulmasıdır (ters dönüşüm). | Analiz (Analysis), x(t) işaretinden spektrum bilgisini çıkarır; Sentez (Synthesis) ise spektral bilgiden zaman bölgesi işaretini x(t) yeniden oluşturur. | Analiz: frekans spektrumunu çıkarır; Sentez: spektrumdan zaman işaretini oluşturur.",0.0,0.0,36.1,26.8,55.0,36.1,84.5,Evet,1,TP,Evet,16.38
test_3,65,Kolay,Kolay,F{1}=2πδ(ω) eşitliği hangi özellikten (Dirac delta'nın sifting property'si) yararlanılarak elde edilmiştir?,lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşüm çiftlerinden elde edilen F{1}=2πδ(ω) eşitliği, Dirac delta'nın sifting özelliği kullanılarak elde edilmiştir. Bu özelliği kullanarak, F{1} = 2πδ(ω) formülü türetilmiştir.","Dirac delta fonksiyonunun sifting (eleme) özelliği kullanılmıştır: ∫ δ(t-t₀)f(t)dt = f(t₀). Bu özellik, F{1} hesabında ters dönüşüm integralinin bir Dirac delta ile eşleştirilmesini sağlayarak F{1}=2πδ(ω) sonucuna ulaştırır. | Dirac delta'nın sifting (eleme/süzme) özelliği ve ters Fourier dönüşümünün doğrusallığından (linearity) yararlanılarak elde edilmiştir. | Sifting property ve doğrusallık (linearity) özelliklerinden.",0.0,0.0,47.4,54.5,41.9,34.2,78.1,Evet,1,TP,Evet,21.31
test_3,66,Kolay,Kolay,"Bir x(t) işaretinin Fourier dönüşümünün var olabilmesi için gerekli üç koşuldan biri olan ""mutlak integrallenebilirlik"" ne anlama gelir?",lsarSist-H8_FourierTransform.pdf,Evet,"""Bir x(t) işaretinin Fourier dönüşümünün var olabilmesi için mutlak integrallenebilirlik"" koşulu, x(t) işaretinin integralinin mutlak değeri sınırlıdır anlamına gelir. Yani, \[
\int_{-\infty}^{\infty} |x(t)| \, dt < \infty
\]
Bu koşul, x(t) işaretinin sonsuz bir aralıkta mutlak değer olarak sınırlı olduğunu garantiler. Bu bilgi, Fourier dönüşümünün var olduğunu ve tanımlı olduğunu garanti eder.",Mutlak integrallenebilirlik: ∫₋∞^∞ |x(t)| dt integralinin sonlu (yakınsak) bir değer vermesi anlamına gelir; yani işaretin genliğinin zaman boyunca toplamı sınırlıdır. Bu koşul sağlanmazsa Fourier dönüşüm integrali ıraksayabilir. | ∫ |x(t)| dt < ∞ olması (işaretin -∞ ile +∞ arasındaki mutlak alanının sonlu olması) anlamına gelir. | İşaretin mutlak değerinin integralinin sonlu olmasıdır: ∫|x(t)|dt < ∞.,0.0,0.0,34.1,25.4,51.7,25.0,76.9,Evet,1,TP,Evet,23.42
test_3,67,Kolay,Kolay,"cos(t), sin(t) ve u(t) işaretleri neden klasik Fourier dönüşüm koşullarını sağlamaz?",lsarSist-H8_FourierTransform.pdf,Evet,"cos(t), sin(t) ve u(t) işaretleri klasik Fourier dönüşüm koşullarını sağlamaz çünkü sonsuz süreli-signallar olan bu işaretlerin mutlak olarak integrallenebilirlik koşulu karşılamaz. Bu nedenle, klasik Fourier dönüşümü için tanımlanmamışlardır.","cos(t), sin(t) ve u(t) işaretleri sonsuza kadar salınım yaptığı veya sabit kaldığı için mutlak integrallenebilir değildir (∫|x(t)|dt sonsuza gider); bu nedenle klasik Fourier dönüşümü koşullarını sağlamazlar. Bunlar için dönüşüm, Dirac delta fonksiyonları kullanılarak genelleştirilmiş biçimde tanımlanır. | Mutlak integrallenebilir olmadıkları (integralleri sonlu olmadığı, ∫|x(t)|dt = ∞ olduğu) için klasik Fourier dönüşüm koşullarını sağlamazlar. | Mutlak integrallenebilirlik koşulunu sağlamazlar (alanları sonsuzdur).",0.0,0.0,45.3,51.5,40.5,40.0,86.4,Evet,1,TP,Evet,33.81
test_3,68,Orta,Orta,"x(t) işaretinin Fourier dönüşümünün var olması için gereken üç koşulu (single-valued, piecewise continuous, absolutely integrable) birlikte açıklayınız.",lsarSist-H8_FourierTransform.pdf,Evet,"x(t) işaretinin Fourier dönüşümünün var olması için gerekli koşullar şunlardır: 1. x(t) tek değerli olmalıdır; her zaman aynı değere sahip olmalıdır.
2. x(t) parçalı sürekli olmalıdır; belirli noktalarda süreksizlik olabilir fakat sayısal olarak finit olmalıdır.
3. x(t) mutlak entegre edilebilir olmalıdır; |x(t)| dt < ∞ olmalıdır. Bu koşulların tümü sağlanmazsa, cos(t), sin(t) ve u(t) gibi işaretlerin Fourier dönüşümü tanımlanamaz.","Üç koşul birlikte: (1) x(t) herhangi bir sonlu zaman aralığında tek değerli olmalı ve sonlu sayıda maksimum-minimuma sahip olmalı; (2) x(t) parçalı süreklidir, yani sonlu zaman aralığında sonlu sayıda süreksizlik noktası olmalı; (3) x(t) mutlak integrallenebilir olmalıdır (∫|x(t)|dt < ∞). Bu üç koşul (Dirichlet koşulları), bir işaretin klasik anlamda Fourier dönüşümünün var olabilmesi için yeterlidir. | 1. Tek değerli (single-valued) olması ve sonlu maksimum/minimuma sahip olması, 2. Parçalı sürekli (piecewise continuous, sonlu sayıda süreksizliğe sahip) olması, 3. Mutlak integrallenebilir (∫ |x(t)| dt < ∞) olmasıdır. | Tek değerli olma, parçalı sürekli olma ve mutlak integrallenebilir olma (Dirichlet) koşullarıdır.",0.0,0.0,41.9,40.3,43.5,34.1,83.7,Evet,1,TP,Evet,25.3
test_3,69,Orta,Orta,rect(t/τ) işaretinin Fourier dönüşümünün sinc fonksiyonu ile ifade edilme süreci nasıl gerçekleşir?,lsarSist-H8_FourierTransform.pdf,Evet,"rect(t/τ) işaretinin Fourier dönüşümü sinc fonksiyonu ile ifade edilirken, duality özelliği kullanılarak aşağıdaki adımlar izlenir: 1. Öncelikle, rect(t/τ) işaretinin Fourier dönüşümünün formülünü kullanılır: F(ω) = τ sinc(ωτ/2) 2. Duality özelliği uygulanır: rect(ω/τ) → 2π rect(-t/τ) veya 2π rect(t/τ) (çünkü rect fonksiyonu çiftliktir) 3. Sonuç olarak, sinc(tτ/2) → 2π rect(ω/τ) dönüşümü elde edilir. Bu süreçte forward/inverse transform benzerlikleri ve duality özelliği kullanılmıştır.","rect(t/τ) fonksiyonunun Fourier dönüşümü, tanım integralinde sınırların -τ/2 ile τ/2 arasına indirgenmesiyle hesaplanır: ∫₋τ/2^τ/2 e^(-jωt) dt. Bu integral (e^(-jωτ/2) - e^(jωτ/2))/(-jω) şeklinde çözülür, sin fonksiyonu cinsinden düzenlenip τ ile çarpılarak τ·sinc(ωτ/2) biçimine getirilir. | -τ/2 ile τ/2 arasında e^{-jωt} integralinin alınmasıyla (2/ω)sin(ωτ/2) elde edilir ve bu terim τ sinc(ωτ / 2π) veya τ sinc(ωτ/2) biçiminde yazılır. | İntegral sınırları -τ/2 ile τ/2 alınarak çözülür ve τ sinc(ωτ/2) elde edilir.",0.0,0.0,38.5,28.1,61.0,25.3,82.8,Evet,1,TP,Evet,32.23
test_3,70,Orta,Orta,cos(ω0t) işaretinin Fourier dönüşümünün π[δ(ω-ω0)+δ(ω+ω0)] biçiminde elde edilme adımları nelerdir?,lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşümünün π[δ(ω-ω0)+δ(ω+ω0)] biçiminde elde edilmesi için aşağıdaki adımlar izlenmelidir: 1. cos(ω0t) ifadesini kompleks formuna dönüştürülür: cos(ω0t) = (e^jω0t + e^-jω0t) / 2 2. Fourier dönüşüm formülünü kullanılarak her terim için integral hesaplanır: F{e^jω0t} ve F{e^-jω0t} 3. δ fonksiyonlarına göre Fourier dönüşüm sonuçları elde edilir: F{e^jω0t} = 2πδ(ω - ω0) ve F{e^-jω0t} = 2πδ(ω + ω0) 4. Sonuçları toplar: F{cos(ω0t)} = π[δ(ω - ω0) + δ(ω + ω0)] Bu adımlar, verilen Fourier dönüşüm çiftlerini kullanarak elde edilir.",cos(ω0t) önce Euler formülüyle (e^(jω0t)+e^(-jω0t))/2 olarak yazılır. F{1}=2πδ(ω) sonucu ve frekans-kaydırma özelliği kullanılarak her bir üstel terimin dönüşümü δ(ω∓ω0) olarak bulunur; toplamda X(jω)=π[δ(ω-ω0)+δ(ω+ω0)] elde edilir. | cos(ω0t) = (1/2)(e^{jω0t} + e^{-jω0t}) Euler açılımı yapılır; her iki üstel terime Fourier dönüşümü (2π δ(ω±ω0)) uygulanarak π[δ(ω-ω0) + δ(ω+ω0)] elde edilir. | Euler formülü ile (e^{jω0t}+e^{-jω0t})/2 şeklinde açılır ve Dirac delta çiftleri uygulanır.,0.0,0.0,40.7,29.7,64.8,36.0,84.8,Evet,1,TP,Evet,30.8
test_3,71,Orta,Orta,Nedensel üstel işaretin Fourier dönüşümü türetilirken lim(t→∞) e^{-at}e^{-jωt} teriminin sıfıra gitmesi neden Re{a}>0 koşuluna bağlıdır?,lsarSist-H8_FourierTransform.pdf,Evet,"Re{a} > 0 koşuluna bağlı çünkü a + jω teriminin reel kısmı pozitif olduğunda, e^(-at) terimi sonsuz zaman boyunca azalır ve sıfıra yaklaşırlar. Bu durum, üstel fonksiyonun gerçek kısmı negatif olduğunda sağlanır ve böylece Fourier dönüşümünün tamamının tanımlı olduğunu garanti eder. Eğer Re{a} 0 veya negatif olsaydı, e^(-at) terimi sonsuz zaman boyunca sabit veya artan kalır ve dönüşüm tanimsız olur.","Re{a}>0 olduğunda e^(-at) terimi t→∞ giderken üstel olarak sıfıra yaklaşır (decay); e^(-jωt) terimi ise sadece salınım yapar (oscillates), genliğini değiştirmez. Bu nedenle çarpımın limiti, decay eden e^(-at) teriminin baskınlığıyla sıfıra gider; Re{a}≤0 olsaydı terim sönmez veya büyürdü. | e^{-at} ifadesinin genliği e^{-Re{a}t} terimine bağlıdır; t sonsuza giderken bu terimin sıfıra sönümlenmesi (decay) yalnızca Re{a} > 0 olduğunda gerçekleşir. | Re{a} > 0 olduğunda e^{-Re{a}t} terimi t sonsuza giderken sıfıra yakınsar.",0.0,0.0,39.3,34.8,45.3,29.5,73.6,Evet,1,TP,Evet,29.52
test_3,72,Orta,Orta,X(jω)=1/(a+jω) ifadesinin genlik-faz (magnitude-phase) formu nasıl elde edilir?,lsarSist-H8_FourierTransform.pdf,Evet,"X(jω) = 1/(a+jω) ifadesinin genlik-faz formu şu şekildedir: 1 1 1
X(jω) = = = a+jω a+jω Re{a}² + (ω+Im{a})² Faz açısı:
ÐX(jω) = Ð1 - Ð(a+jω) = -tan⁻¹(ω+Im{a}/Re{a}) Bu ifadeler, verilen ifadenin genlik-faz formunu temsil eder.","X(jω)=1/(a+jω) ifadesi karmaşık sayı formunda olduğundan, genlik |X(jω)|=1/|a+jω| paydanın modülü alınarak, faz ise ∠X(jω)=∠1-∠(a+jω) şeklinde payın ve paydanın açılarının farkı alınarak elde edilir. | Genlik |X(jω)| = 1 / √(Re{a}² + (ω+Im{a})²), Faz ∠X(jω) = -tan^{-1}((ω+Im{a}) / Re{a}) olarak elde edilir. | |X(jω)| = 1/√(Re{a}^2 + (ω+Im{a})^2) ve ∠X(jω) = -arctan((ω+Im{a})/Re{a}).",0.0,0.0,59.5,46.8,81.8,56.2,87.0,Evet,1,TP,Evet,28.6
test_3,73,Orta,Orta,Nedensel üstel işaretin Fourier dönüşümünün faz açısı ∠X(jω) hangi ifade ile hesaplanır?,lsarSist-H8_FourierTransform.pdf,Evet,"∠X(jω) faz açısını hesaplamak için following ifade kullanılır: \[
\angle X(j\omega) = -\tan^{-1}\left(\frac{\omega + \text{Im}\{a\}}{\text{Re}\{a\}}\right)
\] Bu ifade, \(X(j\omega) = \frac{1}{a+j\omega}\) complex number'nin argümanını verir.","∠X(jω) = -tan⁻¹((ω+Im{a})/Re{a}) ifadesiyle hesaplanır; bu, a+jω karmaşık sayısının açısının negatifidir (çünkü pay 1 gerçel sayıdır, açısı sıfırdır). | ∠X(jω) = -tan^{-1}((ω + Im{a}) / Re{a}) (veya a reel ve 1 ise -tan^{-1}(ω)) | -tan^{-1}((ω+Im{a})/Re{a}) | -arctan(ω/a)",0.0,0.0,45.4,34.4,66.7,43.3,74.9,Evet,1,TP,Evet,35.87
test_3,74,Orta,Orta,"Fourier dönüşümünün ""memoryless"", ""causal"" ve ""linear"" sistem özellikleriyle ilişkisi nasıl açıklanmıştır?",lsarSist-H8_FourierTransform.pdf,Evet,"Fourier dönüşümünün ""memoryless"", ""causal"" ve ""linear"" sistem özellikleri hakkında şu bilgilere dayanarak açıklanabilir: - Memoryless özelliği: Fourier dönüşümü birebir belleksiz bir sistem özelliği olan bir özellik değildir. Gerçekten sonsuz bellek gerektirir. - Causal özelliği: Fourier dönüşümü bir diziye bağlı olarak hesaplanır ve geçmiş verileri kullanır, bu nedenle causal bir sistem özelliği gösterir. - Linear özelliği: Fourier dönüşümü lineer bir işlemdir. Bu özellikler, Fourier dönüşümünün lineer ve causal ancak memoryless olmayan bir sistem özelliği olduğunu gösterir.","Fourier dönüşümü memoryless bir işlem gibi görünse de aslında tüm zaman ekseni üzerinden integral aldığı için sonsuz belleğe ihtiyaç duyar; nedenseldir çünkü sadece geçmiş ve şimdiki zaman bilgisini (t'nin tüm değerlerini, kavramsal olarak) kullanır; doğrusaldır çünkü toplama ve sabitle çarpma işlemlerini korur; ancak zamanla değişmezlik (time-invariant) kavramı doğrudan uygulanabilir değildir. | Doğrusaldır (Linear: Evet), ancak belleksiz değildir (Memoryless: Hayır, sonsuz bellek gerektirir) ve nedensel değildir (Causal: Hayır). | Linear (Doğrusal) özelliğini sağlar; Memoryless ve Causal özelliklerini sağlamaz.",0.0,0.0,22.0,13.3,62.5,17.6,80.7,Evet,1,TP,Evet,19.7
test_3,75,Orta,Orta,Fourier dönüşümünün bir işaret hakkında ne söylediği ve ne söylemediği (frekans içeriği vs. zaman bilgisi) nasıl özetlenmiştir?,lsarSist-H8_FourierTransform.pdf,Evet,Fourier dönüşümü bir işaretin frekans içeriğini ölçer ancak o zaman içindeki frekansların hangi noktada gerçekleştiği hakkında bilgi vermez.,"Fourier dönüşümü bir işaretin hangi frekans bileşenlerini içerdiğini (frekans içeriğini) ölçer, ancak bu frekansların zaman içinde ne zaman meydana geldiğini söylemez — yani zamansal konum bilgisini kaybeder. | İşaretin hangi frekans bileşenlerini (frekans içeriğini) içerdiğini söyler; ancak bu frekansların zaman ekseninde tam olarak ne zaman meydana geldiğini söylemez. | Frekans içeriğini söyler, frekansların hangi zamanda gerçekleştiğini söylemez.",0.0,0.0,50.0,61.1,42.3,40.9,93.0,Evet,1,TP,Evet,22.67
